cancer	pathway	pathway_size	pc1	pval	es	p.adjust
PRAD	REACTOME_DNA_STRAND_ELONGATION	32	29.507	0	5.46965293185177	0
PRAD	REACTOME_UNWINDING_OF_DNA	12	37.517	0	5.40395897822259	0
PRAD	REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	11	35.161	0	4.33837314801145	0
PRAD	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	29	27.974	0	4.25820022152547	0
PRAD	REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	21	29.506	0	4.24166368327681	0
PRAD	REACTOME_FCGR_ACTIVATION	12	33.393	0	4.20293313807219	0
PRAD	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	19	29.948	0	4.15627633679699	0
PRAD	REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	33	26.584	0	4.03075025645225	0
PRAD	REACTOME_CELLULAR_HEXOSE_TRANSPORT	21	28.646	0	3.91913063027336	0
PRAD	REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM	8	35.696	0	3.91504988746344	0
PRAD	REACTOME_DISSOLUTION_OF_FIBRIN_CLOT	13	31.923	0	3.85004627868635	0
PRAD	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	26	27.83	0	3.81830866462686	0
PRAD	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	34	25.59	0	3.61768272767558	0
PRAD	REACTOME_G2_PHASE	5	39.105	0	3.60242296951787	0
PRAD	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	37	25.269	0	3.56436175335818	0
PRAD	REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5	8	34.153	0	3.52875692459868	0
PRAD	REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM	10	31.745	0	3.413594772656	0
PRAD	REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT	5	37.541	0	3.26921435214068	0
PRAD	REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE	8	32.977	0	3.23434310455399	0
PRAD	REACTOME_PHASE_2_PLATEAU_PHASE	25	25.801	0	3.2171745091029	0
PRAD	REACTOME_PD_1_SIGNALING	21	26.7	0	3.18930583824462	0
READ	REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC	16	32.267	0	4.75834221447556	0
READ	REACTOME_FATTY_ACIDS	15	31.575	0	4.45746065692529	0
READ	REACTOME_LONG_TERM_POTENTIATION	23	27.099	0	3.92678293971676	0
READ	REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS	17	29.672	0	3.90999972543489	0
READ	REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	7	35.954	0	3.86154116802873	0
READ	REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY	11	31.745	0	3.79229845546852	0
READ	REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	10	31.704	0	3.69175415003715	0
READ	REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM	10	31.531	0	3.64365670132938	0
READ	REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	18	27.839	0	3.61357646124957	0
READ	REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	30	25.372	0	3.55090963358245	0
READ	REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	21	27.256	0	3.50926144873004	0
READ	REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS	9	32.166	0	3.49440177195486	0
READ	REACTOME_G0_AND_EARLY_G1	27	25.475	0	3.43242129044261	0
READ	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	23	25.752	0	3.3812604671837	0
READ	REACTOME_DECTIN_2_FAMILY	26	25.021	0	3.37576408029547	0
READ	REACTOME_EICOSANOIDS	12	29.659	0	3.36527052472378	0
READ	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	8	32.758	0	3.3449925014311	0
SARC	REACTOME_PD_1_SIGNALING	21	30.137	0	11.16085436192	0
SARC	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	11	30.156	0	8.29933106241097	0
SARC	REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC	16	26.235	0	8.05671969864619	0
SARC	REACTOME_FIBRONECTIN_MATRIX_FORMATION	6	36.375	0	7.7685920016824	0
SARC	REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM	10	29.682	0	7.42868359606083	0
SARC	REACTOME_FCGR_ACTIVATION	12	25.965	0	6.75860934705299	0
SARC	REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5	8	29.254	0	6.71262711835002	0
SKCM	REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	127	26.893	0	15.5766255244978	0
SKCM	REACTOME_PD_1_SIGNALING	21	38.957	0	12.317020888339	0
SKCM	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	32	29.141	0	9.44511977944611	0
SKCM	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	10	38.048	0	7.63447296739751	0
SKCM	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	11	35.387	0	6.97774996264416	0
SKCM	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	13	32.832	0	6.82044926164015	0
SKCM	REACTOME_MELANIN_BIOSYNTHESIS	5	43.634	0	6.51841921340757	0
SKCM	REACTOME_INTERLEUKIN_36_PATHWAY	7	38.135	0	6.40817281299593	0
SKCM	REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	6	36.852	0	5.19111000790582	0
SKCM	REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC	16	26.347	0	4.68081019130715	0
SKCM	REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS	17	26.122	0	4.58869491302829	0
SKCM	REACTOME_EICOSANOIDS	12	28.561	0	4.53698935769203	0
STAD	REACTOME_PD_1_SIGNALING	21	27.704	0	7.38959125054409	0
STAD	REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS	17	25.827	0	5.81905193929312	0
STAD	REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC	16	26.814	0	5.81847111534073	0
STAD	REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	11	28.844	0	5.49868462421757	0
STAD	REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	16	26.013	0	5.47591677259039	0
STAD	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	11	27.951	0	5.16477577016536	0
STAD	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	10	27.779	0	5.12779114398051	0
STAD	REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	7	31.441	0	5.09970905565287	0
STAD	REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	7	31.378	0	5.07920250208487	0
STAD	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	13	26.104	0	5.07436045307448	0
STAD	REACTOME_FIBRONECTIN_MATRIX_FORMATION	6	32.455	0	4.58307094934035	0
STAD	REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15	8	28.87	0	4.49346429392665	0
STAD	REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY	11	26.088	0	4.46816636915833	0
STAD	REACTOME_INTERLEUKIN_21_SIGNALING	10	26.04	0	4.46552903740664	0
TGCT	REACTOME_PD_1_SIGNALING	21	34.148	0	11.1527002930633	0
TGCT	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	32	28.623	0	9.53376128400945	0
TGCT	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	11	33.557	0	6.99445813677617	0
TGCT	REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION	13	31.495	0	6.7740481762228	0
TGCT	REACTOME_CHYLOMICRON_ASSEMBLY	10	33.168	0	6.52797130965873	0
TGCT	REACTOME_METALLOTHIONEINS_BIND_METALS	11	32.054	0	6.35167233089668	0
TGCT	REACTOME_CHYLOMICRON_REMODELING	10	31.798	0	5.95642546913159	0
TGCT	REACTOME_FCGR_ACTIVATION	12	29.821	0	5.91040283835683	0
TGCT	REACTOME_INTERLEUKIN_21_SIGNALING	10	31.122	0	5.67440722957221	0
TGCT	REACTOME_IRAK4_DEFICIENCY_TLR2_4	10	29.897	0	5.16335346705707	0
TGCT	REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA	9	30.218	0	4.95884745420569	0
TGCT	REACTOME_UNWINDING_OF_DNA	12	27.725	0	4.95464942197308	0
TGCT	REACTOME_RESPONSE_TO_METAL_IONS	14	26.994	0	4.95146938246956	0
THCA	REACTOME_PD_1_SIGNALING	21	31.599	0	6.94441558307532	0
THCA	REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	33	27.398	0	6.28280509696275	0
THCA	REACTOME_UNWINDING_OF_DNA	12	34.066	0	6.0045181139811	0
THCA	REACTOME_DNA_STRAND_ELONGATION	32	26.722	0	5.91970421540702	0
THCA	REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	11	33.916	0	5.49160998307806	0
THCA	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	37	25.172	0	5.25387518598213	0
THCA	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	32	25.048	0	4.99833499626794	0
THCA	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	26	26.031	0	4.87547820817919	0
THCA	REACTOME_GLUCURONIDATION	25	26.192	0	4.75300186661271	0
THCA	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	21	26.583	0	4.67403178745804	0
THCA	REACTOME_ORGANIC_ANION_TRANSPORT	5	37.376	0	4.32947045321049	0
THCA	REACTOME_NTRK2_ACTIVATES_RAC1	5	37.209	0	4.2860968138492	0
THCA	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	10	30.603	0	4.03144058363511	0
THCA	REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA	5	36.16	0	4.01364802528634	0
THCA	REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	16	27.021	0	4.00541563356109	0
THCA	REACTOME_THYROXINE_BIOSYNTHESIS	10	30.334	0	3.9464528623147	0
THCA	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	19	25.101	0	3.78568122699802	0
THCA	REACTOME_FATTY_ACIDS	15	26.622	0	3.78205855055369	0
THCA	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN	7	32.032	0	3.69181688936023	0
THCA	REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS	7	31.957	0	3.67048291702627	0
THYM	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	32	33.687	0	7.79280872381801	0
THYM	REACTOME_PD_1_SIGNALING	21	37.437	0	7.72255518327168	0
THYM	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	10	37.685	0	5.3544054781449	0
THYM	REACTOME_PECAM1_INTERACTIONS	12	36.018	0	5.19279754055242	0
THYM	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	11	34.68	0	4.69983210678458	0
THYM	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	13	32.987	0	4.30427710021846	0
THYM	REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION	8	36.114	0	4.15415882379126	0
THYM	REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE	8	35.85	0	4.07794613463733	0
THYM	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	35	26.187	0	3.93644561863289	0
THYM	REACTOME_METAL_ION_SLC_TRANSPORTERS	26	27.226	0	3.82733094235232	0
THYM	REACTOME_MET_ACTIVATES_PTK2_SIGNALING	30	26.292	0	3.8268465093677	0
THYM	REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	38	25.199	0	3.82665985156419	0
THYM	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	30	26.27	0	3.81488677140803	0
THYM	REACTOME_NEF_AND_SIGNAL_TRANSDUCTION	8	34.708	0	3.74826851716087	0
THYM	REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION	14	30.656	0	3.7321741389579	0
THYM	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS	8	34.231	0	3.6105660447123	0
THYM	REACTOME_SYNDECAN_INTERACTIONS	27	26.521	0	3.56163018863406	0
THYM	REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	18	28.682	0	3.56028727403612	0
THYM	REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	37	25.059	0	3.50014860216076	0
THYM	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	27	26.378	0	3.49108320289564	0
THYM	REACTOME_FCGR_ACTIVATION	12	30.886	0	3.46824361389863	0
THYM	REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	31	25.46	0	3.42714666624429	0
THYM	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	32	25.221	0	3.2454072638943	0
THYM	REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	18	27.803	0	3.20831139471822	0
THYM	REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	29	25.278	0	3.19587526167617	0
UCEC	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	10	25.521	0	4.82752879734239	0
UCEC	REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	7	25.188	0	3.98101198566444	0
UCS	REACTOME_STRIATED_MUSCLE_CONTRACTION	36	28.12	0	14.7503790789437	0
UCS	REACTOME_PD_1_SIGNALING	21	29.908	0	12.6048468896091	0
UCS	REACTOME_CHYLOMICRON_ASSEMBLY	10	33.925	0	10.5598517524779	0
UCS	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	11	33.193	0	10.146175354843	0
UCS	REACTOME_CHYLOMICRON_REMODELING	10	32.907	0	9.99500650827389	0
UCS	REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	6	39.919	0	9.61871170837152	0
UCS	REACTOME_ORGANIC_ANION_TRANSPORT	5	40.921	0	8.08437659368982	0
UCS	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	10	29.071	0	7.86657197313958	0
UCS	REACTOME_ACTIVATION_OF_C3_AND_C5	7	33.904	0	7.86596676938049	0
UCS	REACTOME_OAS_ANTIVIRAL_RESPONSE	9	30.344	0	7.77541231773676	0
UCS	REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY	11	27.547	0	7.08251640490235	0
UCS	REACTOME_FCGR_ACTIVATION	12	26.359	0	6.94767765334183	0
UCS	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	11	26.545	0	6.53880647436029	0
UCS	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	11	26.528	0	6.52958185478023	0
UCS	REACTOME_METALLOTHIONEINS_BIND_METALS	11	25.059	0	5.73246619812724	0
UCS	REACTOME_SIGNALING_BY_MST1	5	34.013	0	5.4308831959743	0
UCS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5	33.975	0	5.41628667757344	0
UCS	REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	8	26.892	0	5.22040409938185	0
UVM	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	10	50.77	0	6.23223723381342	0
UVM	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	84	33.55	0	6.09873166944698	0
UVM	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	11	48.117	0	5.75027551617674	0
UVM	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	13	44.054	0	5.44887785259737	0
UVM	REACTOME_MITOTIC_SPINDLE_CHECKPOINT	110	31.595	0	5.07295407759209	0
UVM	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	96	31.595	0	4.92215642390823	0
UVM	REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	47	34.131	0	4.87485499063067	0
UVM	REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	37	35.448	0	4.81533333529961	0
UVM	REACTOME_PD_1_SIGNALING	21	38.663	0	4.6947339084053	0
UVM	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	126	30.63	0	4.68628369533065	0
UVM	REACTOME_GLUCURONIDATION	25	37.005	0	4.56616612591027	0
UVM	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	94	31.387	0	4.56094393381941	0
UVM	REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	86	31.648	0	4.5504975011993	0
UVM	REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	41	34.674	0	4.53731176918838	0
UVM	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	66	32.25	0	4.44513098457023	0
UVM	REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	33	35.235	0	4.43239324479975	0
UVM	REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	43	34.181	0	4.33003529278021	0
UVM	REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	35	34.804	0	4.31332133461221	0
UVM	REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	34	34.746	0	4.31289149046899	0
UVM	REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	74	31.675	0	4.31135578783392	0
UVM	REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	77	31.867	0	4.30069662533713	0
UVM	REACTOME_HIV_LIFE_CYCLE	149	29.805	0	4.21280088760656	0
UVM	REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	36	34.56	0	4.21228218068971	0
UVM	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	26	35.472	0	4.15327180450016	0
UVM	REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	39	33.693	0	4.13888886964971	0
UVM	REACTOME_AURKA_ACTIVATION_BY_TPX2	71	31.731	0	4.13477818622611	0
UVM	REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS	102	30.777	0	4.12490758896876	0
UVM	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	34	34.105	0	3.99502130116888	0
UVM	REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	46	32.928	0	3.96676455482129	0
UVM	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	73	31.148	0	3.93410218138101	0
UVM	REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	80	30.979	0	3.92583631977413	0
UVM	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	101	30.365	0	3.90290943290404	0
UVM	REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	82	30.901	0	3.85838995661034	0
UVM	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	120	29.615	0	3.82199282304324	0
UVM	REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	17	37.323	0	3.79067797386985	0
UVM	REACTOME_RAB_REGULATION_OF_TRAFFICKING	121	29.672	0	3.7816923170921	0
UVM	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	32	34.143	0	3.75941237401794	0
UVM	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	102	30.317	0	3.74436274264902	0
UVM	REACTOME_MELANIN_BIOSYNTHESIS	5	47.162	0	3.62725542103562	0
UVM	REACTOME_TRNA_PROCESSING	108	29.915	0	3.60343638616916	0
